LAIMER KRAFTFAHRZEUGTECHNIK GMBH,Servicepartner,"Johann Pamer Straße 6, 2100 Korneuburg, Österreich, , ",+43 (2262) 74364,+43 (2262) 74364 17,kfz@laimernutzfahrzeuge.at,http://www.laimernutzfahrzeuge.at,yes,no,yes,,,,,,,,yes,,,,,,,,,,,,,,,Thomas Lehmann,Leiter Teile und ZubehörLeiter Werkstatt,"Telefon: +43 (2262) 74364 ,                Mobil: - ,                Fax: +43 (2262) 74364 17 ,                E-Mail: kfz@laimernutzfahrzeuge.at ,            ",Hans-Jürgen Beer,Leiter WerkstattWerkstattmeister,"Telefon: +43 (2262) 74364 41 ,                Mobil: - ,                Fax: +43 (2262) 74364 17 ,                E-Mail: hans-juergen.beer@laimernutzfahrzeuge.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            "
LEIDINGER NUTZFAHRZEUGE GMBH,Servicepartner,"Am Weitenfeld 32, 4720 Neumarkt, Österreich, , ",+43 (7733)6956,+43 (7733) 6956-16,office@leidinger-nfz.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Josef Hörmandinger,MA Ersatzteilverkauf LKW,"Telefon: +43 (7733) 6956 ,                Mobil: - ,                Fax: +43 (7733) 6956-16 ,                E-Mail: j.hoermandinger@leidinger-nfz.at ,            ",Otto Leidinger,Geschäftsführer,"Telefon: +43 (7733) 6956-15 ,                Mobil: - ,                Fax: +43 (7733) 6956-16 ,                E-Mail: office@leidinger-nfz.at ,            ",Andreas Leidinger,MA Ersatzteilverkauf LKW,"Telefon: +43 (7733) 6956 ,                Mobil: - ,                Fax: - ,                E-Mail: a.leidinger@leidinger-nfz.at ,            ",Doris Leidinger,Kaufmännischer Leiter,"Telefon: +43 (7733) 6956 11 ,                Mobil: - ,                Fax: +43 (7733) 6956 16 ,                E-Mail: d.leidinger@leidinger-nfz.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Christoph Leidinger,Pannenmonteur,"Telefon: +43 (7733) 6956 ,                Mobil: - ,                Fax: +43 (7733) 6956-16 ,                E-Mail: office@leidinger-nfz.at ,            "
MAN TOP USED CENTER LEOPOLDSDORF,MAN-Servicebetrieb,"MAN Str. 3, 2333 Leopoldsdorf, Österreich, , ",+43(2235)200470,+43(2235)200476,alexander.wutz@man.eu,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,Eva Punk,MA Innendienst LKW,"Telefon: +43 (0)2235 200 482 ,                Mobil: - ,                Fax: +43 (0)2235 200 475 ,                E-Mail: eva.punk@man.eu ,            ",Peter Leitner,MA Innendienst LKW,"Telefon: +43 (0)2235 200 481 ,                Mobil: - ,                Fax: +43 (0)2235 200 495 ,                E-Mail: peter.leitner@man.eu ,            ",Hannes Sedlak,Kaufmännischer Leiter,"Telefon: +43 (0)2235 200 473 ,                Mobil: - ,                Fax: +43 (0)2235 200 485 ,                E-Mail: hannes.sedlak@man.eu ,            ",Peter Dorner,Verkäufer MAN TopUsed,"Telefon: +43 (0)2235 200 488 ,                Mobil: +43 (0) 664 846 21 88 ,                Fax: +43 (0)2235 200 485 ,                E-Mail: peter.dorner@man.eu ,            ",Andreas Steininger,MA Innendienst LKW,"Telefon: +43 (0)2235 200 474 ,                Mobil: - ,                Fax: +43 (0)2235 200 475 ,                E-Mail: andreas.steininger.a@man.eu ,            ",Leonard-Catalin Stefan,Verkäufer MAN TopUsed,"Telefon: +43 (0)2235 200 478 ,                Mobil: - ,                Fax: +43 (0)2235 200 475 ,                E-Mail: Leonard-Catalin.stefan@man.eu ,            ",Thomas Liska,Verkäufer MAN TopUsed,"Telefon: +49 (0) 2235 200 489  ,                Mobil: +43 (0)  664 887 518 51 ,                Fax: - ,                E-Mail: thomas.liska@man.eu ,            ",Walter Bogen,Verkäufer BUS,"Telefon: +43 (0) 2235 200 477 ,                Mobil: +43 (0) 664 260 71 81 ,                Fax: - ,                E-Mail: walter.bogen@man.eu ,            "
NUTZFAHRZEUGE HAUBNER GMBH,Servicepartner,"Dornbirner Str. 21, 6890 Lustenau, Österreich, , ",+43 (5577)821 93 0,+43 (5577) 821 93 18,susanne.bolt@nfz.haubner.at,,yes,yes,yes,,,yes,yes,yes,,,,,,,,,,,,,,,,,,Stefan Mazagg,Leiter Teile und Zubehör,"Telefon: +43 (5577) 821 93 13 ,                Mobil: - ,                Fax: +43 (5577) 821 93 18 ,                E-Mail: stefan.mazagg@nfz.haubner.at ,            ",Gerhard Klinger,MA Ersatzteilverkauf LKW,"Telefon: +43 (5577) 82193 22 ,                Mobil: - ,                Fax: +43 (5577) 82193 18 ,                E-Mail: gerhard.klinger@nfz.haubner.at ,            ",Susanne Bolt,Geschäftsführer,"Telefon: +43 (5577) 82193 - 12 ,                Mobil: - ,                Fax: +43 (5577) 821 93 56 ,                E-Mail: susanne.bolt@nfz.haubner.at ,            ",Heike Wachter,Serviceassistenz,"Telefon: +43 (5577) 821930 ,                Mobil: - ,                Fax: +43 (5577) 82193 40 ,                E-Mail: heike.wachter@nfz-haubner.at ,            ",Daniel Hagen,Verkäufer LKW,"Telefon: +43 (5577) 821 93 26 ,                Mobil: +43 (664)88761868 ,                Fax: +43 (5577) 821 93 18 ,                E-Mail: daniel.hagen@man.eu ,            ",Joachim Gehringer,MA Reparaturannahme BUSMA Reparaturannahme LKW,"Telefon: +43 (5577) 82193 37 ,                Mobil: - ,                Fax: +43 (5577) 821 93 32 ,                E-Mail: joachim.gehringer@nfz.haubner.at ,            ",Michael Amann,Verkäufer LKW,"Telefon: +43 (5577) 821 93 24 ,                Mobil: +43 (664) 3362046 ,                Fax: +43 (5577) 86505 ,                E-Mail: michael.amann@man.eu ,            ",Christian Fend,Leiter Werkstatt,"Telefon: +43 (5577) 82193 - 36 ,                Mobil: - ,                Fax: - ,                E-Mail: christian.fend@nfz.haubner.at ,            ",Josef Feichtner,Verkäufer BUS,"Telefon: +43 (5577) 821 93 0 ,                Mobil: - ,                Fax: +43 (5577) 86 505 ,                E-Mail: josef.feichtner@man.eu ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKWAnsprechpartner Zahlungsgarantie BUS,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Stefan Madlener,MA Reparaturannahme BUSMA Reparaturannahme LKW,"Telefon: +43 (5577) 82193 39 ,                Mobil: - ,                Fax: +43 (5577) 82193 32 ,                E-Mail: stefan.madlener@nfz.haubner.at ,            ",Franz Josef Grissemann,MA Reparaturannahme BUSMA Reparaturannahme LKW,"Telefon: +43 (5577) 82193 30  ,                Mobil: - ,                Fax: +43 (5577) 82193 32 ,                E-Mail: franz-josef.grissemann@nfz.haubner.at ,            ",Martin Capelli,Verkäufer VAN,"Telefon: +43 (5577) 82193-0 ,                Mobil: +43 (664) 4616618 ,                Fax: - ,                E-Mail: martin.capelli@man.eu ,            ",Alexander Wieser,Serviceberater,"Telefon: +43 (5577) 821 93 19 ,                Mobil: - ,                Fax: - ,                E-Mail: alexander.wieser@nfz.haubner.at ,            "
NUTZFAHRZEUGE HAUBNER GMBH,Servicepartner,"Galinastr. 12, 6820 Frastanz, Österreich, , ",+43 (5522)52916,+43 (5522) 518 91 10,frastanzservice@nfz.haubner.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Christian Willam,Leiter WerkstattMA Innendienst LKW,"Telefon: +43 (5522) 52916 ,                Mobil: +43 (664) 283 27 70 ,                Fax: +43 (5522) 518 91 10 ,                E-Mail: frastanzservice@nfz.haubner.at ,            ",Susanne  Bolt,Geschäftsführer,"Telefon: +43 (5577) 82193 19 ,                Mobil: - ,                Fax: +43 (5577) 82193 56 ,                E-Mail: susanne.bolt@nfz.haubner.at ,            ",Manuel Gantner,MA Ersatzteilverkauf LKW,"Telefon: +43 (5522) 51891 17 ,                Mobil: - ,                Fax: +43 (5522) 51891 10 ,                E-Mail: manuel.gantner@baywa.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            "
PETSCHL WERKSTÄTTENBETRIEBS-GES.MB.H.,Servicepartner,"Josef Petschl Strasse 3, 4320 Perg, Österreich, , ",+43 (7262)550 7264,+43 (7262) 550 7261,office@petschl-werkstaetten.at,https://www.petschl-werkstaetten.at/Home,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Nikolaus Glisic,Geschäftsführer,"Telefon: +43 (7262) 550 7200 ,                Mobil: - ,                Fax: +43 (7262) 550 7261 ,                E-Mail: n.glisic@petschl-werkstaetten.at ,            ",Christian Schmuck,Betriebsleiter,"Telefon: +43 (7262) 550 7270 ,                Mobil: - ,                Fax: +43 (7262) 550 7261 ,                E-Mail: c.schmuck@petschl-werkstaetten.at ,            ",Josef Weiß,Pannenmonteur,"Telefon: +43 (7262) 550 7258 ,                Mobil: - ,                Fax: +43 (7262) 550 7261 ,                E-Mail: j.weiss@petschl-werkstaetten.at ,            ",Friedrich Niedl,Leiter Teile und Zubehör,"Telefon: +43 (7262) 550 7265 ,                Mobil: - ,                Fax: +43 (7262) 550 7261 ,                E-Mail: f.niedl@petschl-werkstaetten.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Josef Resch,Leiter Teile und Zubehör,"Telefon: +43 (7262) 550 7265 ,                Mobil: - ,                Fax: +43 (7262) 550 7261 ,                E-Mail: j.resch@petschl-werkstaetten.at ,            "
RAI - TECHNIK SERVICE- UND VERTRIEBS GMBH,Servicepartner,"August Moser Str. 3, 4400 Steyr, Österreich, , ",+43 (7252)773 57 0,+43 (7252) 773 57 33,rinfanger@raitechnik.at,http://www.raitechnik.at,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Martin Handl,MA Ersatzteilverkauf LKW,"Telefon: +43 (7252) 7735724 ,                Mobil: - ,                Fax: +43 (7252) 7735733 ,                E-Mail: elager@raitechnik.at ,            ",Ernst Kerbl,WerkstattmeisterServiceberater,"Telefon: +43 (7252) 773 57 22 ,                Mobil: - ,                Fax: +43 (7252) 773 57 33 ,                E-Mail: ekerbl@raitechnik.at ,            ",Verena Mayer,Kaufmännischer Leiter,"Telefon: +43 (7252) 773 57 23 ,                Mobil: - ,                Fax: +43 (7252) 773 57 33 ,                E-Mail: vmayer@raitechnik.at ,            ",Reinhard Brandstötter,Auftragszentrum Service,"Telefon: +43 (7252) 773 57 28 ,                Mobil: - ,                Fax: +43 (7252) 773 57 33 ,                E-Mail: ekerbl@raitechnik.at ,            ",Roland Infanger,Werkstattmeister,"Telefon: +43 (7252) 773 57 28 ,                Mobil: - ,                Fax: +43 (7252) 773 57 33 ,                E-Mail: rinfanger@raitechnik.at ,            ",Ralph Prinz,Ersatzteilverkauf,"Telefon: +43 (7252) 773 57 25 ,                Mobil: - ,                Fax: +43 (7252) 773 57 33 ,                E-Mail: rprinz@raitechnik.at ,            ",Martin Rimpler,Ersatzteilverkauf,"Telefon: +43 (7252) 7735725 ,                Mobil: - ,                Fax: +43 (7752) 7735733 ,                E-Mail: elager@raitechnik.at ,            ",Peter Steininger,Betriebsleiter,"Telefon: +43 (7252) 77357 20 ,                Mobil: +43 (664) 5305890 ,                Fax: +43 (7252) 77357 33 ,                E-Mail: psteininger@raitechnik.at ,            "
RAIFFEISEN LAGERHAUS GMBH WERKSTÄTTE / WIENER NEUSTADT,Servicepartner,"Wiener Str. 95a, 2700 Wiener Neustadt, Österreich, , ",+43 (2622)221 77,+43 (2622) 221 77 34,wkst_wrneustadt@rlg.rlh.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Christian Steiner,MA Innendienst LKWMA Ersatzteilverkauf LKWLeiter Teile und Zubehör,"Telefon: +43 (2622) 221 77 39 ,                Mobil: +43 (664) 6273741 ,                Fax: +43 (2622) 221 77 34 ,                E-Mail: et_wrneustadt@rlg.rlh.at ,            ",Gerhard Ungerhofer,MA Innendienst LKWLeiter WerkstattMA Reparaturannahme LKW,"Telefon: +43 (2622) 221 77 30 ,                Mobil: +43 (664) 6273636 ,                Fax: +43 (2622) 221 77 34 ,                E-Mail: gerhard.ungerhofer@rlg.rlh.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Werner Fischer,Serviceberater,"Telefon: +43 (2622) 221 77  ,                Mobil: - ,                Fax: - ,                E-Mail: werner.fischer@rlg.rlh.at ,            "
RAIFFEISEN LAGERHAUS GMÜND-VITIS EGEN,Servicepartner,"Raiffeisenstraße 19, 3902 Vitis, Österreich, , ",+43 (2841)82 65 0,+43 (2841) 82 65 11,werkstatt.vitis@rlh-gmuend.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Josef Fasching,Leiter Teile und Zubehör,"Telefon: +43 (2841) 8226 - 526 ,                Mobil: - ,                Fax: +43 (2841) 82 65 511 ,                E-Mail: josef.fasching@rlh-gmuend.at ,            ",Johann Kletzl,MA Innendienst LKW,"Telefon: +43 (2841) 8265 - 514 ,                Mobil: - ,                Fax: - ,                E-Mail: werkstatt.vitis@rlh-gmuend.at ,            ",Markus Kogelmann,PannenmonteurLeiter Werkstatt,"Telefon: +43 (2841) 82 65 510 ,                Mobil: +43(664)6273442 ,                Fax: +43 (2841) 82 65 511 ,                E-Mail: lm-meister.vitis@rlh-gmuend.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Lukas Zauner,MA Ersatzteilverkauf LKW,"Telefon: +43 (2841) 82 65 527 ,                Mobil: - ,                Fax: - ,                E-Mail: ersatzteile.vitis@rlh-gmuend.at ,            "
RAIFFEISEN LAGERHAUS HOLLABRUNN-HORN EGEN,Servicepartner,"Prager Str. 50, 3580 Horn, Österreich, , ",+43 (2982)34 14,+43 (2982) 34 14 18,rlh_horn@hollabrunn.rlh.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Patrik Gschwandtner,MA Ersatzteilverkauf LKW,"Telefon: +43 (2982) 3414 13 ,                Mobil: - ,                Fax: +43 (2982) 3414 18 ,                E-Mail: patrik.gschwandtner@hollabrunn.rlh.at ,            ",Tobias Strak,MA Ersatzteilverkauf LKW,"Telefon: +43 (2982) 3414 43 ,                Mobil: - ,                Fax: +43 (2982) 3414 18 ,                E-Mail: tobias.strak@hollabrunn.rlh.at ,            ",Andreas Lemp,Leiter Teile und ZubehörMA Ersatzteilverkauf LKW,"Telefon: +43 (2982) 34 14 19 ,                Mobil: - ,                Fax: +43 (2982) 34 14 18 ,                E-Mail: andreas.lemp@hollabrunn.rlh.at ,            ",Edwin Vorhemus,Geschäftsführer,"Telefon: +43 (2982) 3414 ,                Mobil: - ,                Fax: +43 (2982) 34 14 18 ,                E-Mail: rlh_horn@hollabrunn.rlh.at ,            ",Bernhard Fuchs,Werkstattmeister LKWBetriebsleiter,"Telefon: +43 (2982) 34 14 17 ,                Mobil: - ,                Fax: +43 (2982) 34 14 18 ,                E-Mail: bernhard.fuchs@hollabrunn.rlh.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            "
RAIFFEISEN LAGERHAUS KORNEUBURG U. UMGEBUNG EGEN,Servicepartner,"Kwizdastraße 15, 2100 Korneuburg, Österreich, , ",+43 (2262)725 16,+43 (2262) 725 16 36,rlh_korneuburg@korneuburg.rlh.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Harald Brandstetter,Leiter Teile und Zubehör,"Telefon: +43 (2262) 725 16 55 ,                Mobil: - ,                Fax: +43 (2262) 725 16 36 ,                E-Mail: harald.brandstetter@korneuburg.rlh.at ,            ",Lukas Rath,Leiter WerkstattWerkstattmeister LKWMA Reparaturannahme LKW,"Telefon: +43 (2262) 725 16 16 ,                Mobil: - ,                Fax: +43 (2262) 725 16 36 ,                E-Mail: lukas.rath@korneuburg.rlh.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            "
RAIFFEISEN-LAGERHAUS AMSTETTEN EGEN,Servicepartner,"Eggersdorferstr. 51, 3300 Amstetten, Österreich, , ",+43 (7472)200 303,+43 (7472) 200 350,werkstätte@amstetten.rlh.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Gerhard Zauner,MA Ersatzteilverkauf LKW,"Telefon: +43 (7472) 200 305 ,                Mobil: +43 (664) 6273854 ,                Fax: +43 (7472) 200 350 ,                E-Mail: gzauner@amstetten.rlh.at ,            ",Leopold Huber,BetriebsleiterKundenbetreuer,"Telefon: +43 (7472) 200 302 ,                Mobil: +43 (660) 4246585 ,                Fax: +43 (7472) 200 350 ,                E-Mail: lhuber@amstetten.rlh.at ,            ",Thomas Schuller,Kaufmännischer Leiter,"Telefon: +43 (7472) 200 304 ,                Mobil: +43 (664) 627 55 17 ,                Fax: +43 (7472) 200 350 ,                E-Mail: schuller@amstetten.rlh.at ,            ",  Pannendienstmonteur,Pannenmonteur LKW,"Telefon: +43(7472)2000 ,                Mobil: +43(664)6272797 ,                Fax: +43(7472)200350 ,                E-Mail: - ,            ",Erich Schrammel,MA Reparaturannahme LKW,"Telefon: +43 (7472) 200 902 ,                Mobil: +43 (664) 6272797 ,                Fax: +43 (7472) 200 350 ,                E-Mail: lkw_wk@amstetten.rlh.at ,            ",Erwin Schaupp,MA Ersatzteilverkauf LKW,"Telefon: +43 (7472) 200 306 ,                Mobil: - ,                Fax: +43 (7472) 200 350 ,                E-Mail: elager@amstetten.rlh.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Andreas Schaurhofer,MA Reparaturannahme LKW,"Telefon: +43 (7472) 200 902 ,                Mobil: - ,                Fax: +43 (7472) 200 350 ,                E-Mail: lkw@amstetten.rlh.at ,            "
RAIFFEISEN-LAGERHAUS WEINVIERTEL MITTE EGEN,Servicepartner,"Wirtschaftspark 1, 2130 Mistelbach, Österreich, , ",+43(2572) 2715 41,,jhain@weinvmitte.rlh.at,,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,David Fembek,Werkstattmeister,"Telefon: +43(2572) 2715 585 ,                Mobil: - ,                Fax: +43(2572) 2715 144 ,                E-Mail: david.fembek@weinvmitte.rlh.at ,            ",Johannes Hain,Leiter Teile und Zubehör,"Telefon: +43(2572) 2715 43 ,                Mobil: - ,                Fax: +43(2572) 2715 44 ,                E-Mail: jhain@weinvmitte.rlh.at ,            "
RLG NUTZFAHRZEUGE GMBH,Servicepartner,"Andiesen 13, 4774 St. Marienkirchen, Österreich, , ",+43 (7711)33 40,+43 (7711) 33 40 33,office@mtruck.at,http://www.mtruck.at,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Heribert Stieglbauer,Pannenmonteur LKWWerkstattmeister LKWLeiter WerkstattMA Reparaturannahme LKW,"Telefon: +43 (7711) 3340 18 ,                Mobil: - ,                Fax: +43 (7711) 3340 33 ,                E-Mail: heribert.stieglbauer@mtruck.at ,            ",David Reisinger,Leiter Teile und ZubehörMA Ersatzteilverkauf LKW,"Telefon: +43 (7711) 3340 14 ,                Mobil: - ,                Fax: +43 (7711) 3340 33 ,                E-Mail: david.reisinger@mtruck.at ,            ",Alois Hochhuber,Geschäftsführer,"Telefon: +43 (7711) 3340 17 ,                Mobil: - ,                Fax: +43 (7711) 3340 33 ,                E-Mail: alois.hochhuber@mtruck.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Sebastian Höfl,MA Ersatzteilverkauf LKW,"Telefon: +43 (7711) 3340 19 ,                Mobil: - ,                Fax: +43 (7711) 3340 33 ,                E-Mail: sebastian.hoefl@mtruck.at ,            "
SAMHABER LKW- CENTER GMBH,Servicepartner,"Wiener Straße 40, 4800 Attnang-Puchheim, Österreich, , ",+43 (7674)624 35,+43 (7674) 624 35 17,office4800@samhaber.at,http://www.samhaber.at/,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,Hans Reiter,Leiter WerkstattMA Reparaturannahme LKW,"Telefon: +43 (7674) 624 35 32 ,                Mobil: - ,                Fax: +43 (7674) 624 35 17 ,                E-Mail: werkstattlkw4800@samhaber.at ,            ",Ernst Kruiss,Leiter Teile und Zubehör,"Telefon: +43 (7674) 63535 14 ,                Mobil: - ,                Fax: +43 (7674) 624 35 17 ,                E-Mail: lager4800@samhaber.at ,            ",Sandra Samhaber,Geschäftsführer,"Telefon: +43 (7674) 624 35 23 ,                Mobil: - ,                Fax: +43 (7674) 624 35 17 ,                E-Mail: sandra.samhaber@samhaber.at ,            ",Manuel Muhr,MA Ersatzteilverkauf LKW,"Telefon: +43 (7674) 624 35 16 ,                Mobil: - ,                Fax: - ,                E-Mail: lager4800@samhaber.at ,            ",Wolfgang Hillinger ,MA Innendienst LKWWerkstattmeister LKW,"Telefon: +43 (7674) 624 35 24 ,                Mobil: - ,                Fax: +43 (7674) 624 35 17 ,                E-Mail: werkstatt4800@samhaber.at ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Andreas Samhaber,Geschäftsführer,"Telefon: +43 (7674) 624 35 15 ,                Mobil: - ,                Fax: +43 (7674) 624 35 17 ,                E-Mail: attnang@samhaber.at ,            "
SERVICENIEDERLASSUNG IMST,MAN-Servicebetrieb,"Au 3, 6492 Imsterberg, Österreich, , ",+43 (5412)6 22 02,+43 (5412) 622 02 20,johann.haselwanter@man.eu,http://www.man-mn.com,yes,no,yes,,,yes,,,,,,,,,,,,,,,,,,,,Bettina Fröhlich,Kaufmännischer Leiter,"Telefon: +43 (5412) 62202 21 ,                Mobil: - ,                Fax: +43 (5412) 62202 20 ,                E-Mail: bettina.froehlich@man.eu ,            ",Johann Haselwanter,Betriebsleiter,"Telefon: +43(5412)62202-16 ,                Mobil: - ,                Fax: +43(5412)62202-20 ,                E-Mail: johann.haselwanter@man.eu ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Thomas Kofler,Verkäufer VAN,"Telefon: +43 (512) 245 32 44 ,                Mobil: +43 (664) 6102992 ,                Fax: - ,                E-Mail: thomas.kofler.a@man.eu  ,            ",Matthias Gross,Ersatzteilverkauf,"Telefon: +43(5412)62202-15 ,                Mobil: - ,                Fax: +43(5412)62202-20 ,                E-Mail: matthias.gross@man.eu ,            ",Raphael Weirather,Serviceberater,"Telefon: +43(5412)62202-0 ,                Mobil: - ,                Fax: +43(5412)62202-20 ,                E-Mail: raphael.weirather@man.eu ,            ",Jürgen Fröhlich,Leiter Teile und Zubehör,"Telefon: +43(5412)62202-19 ,                Mobil: - ,                Fax: +43(5412)62202-20 ,                E-Mail: juergen.froehlich@man.eu ,            "
SERVICENIEDERLASSUNG KLAGENFURT,MAN-Servicebetrieb,"Schatterweg 9, 9020 Klagenfurt, Österreich, , ",+43 (463)27 55,+43 (463) 27 55 15,gerhard.krumpl@man.eu,http://www.mantruckandbus.at,yes,no,yes,,,yes,,,,,,,,,,,,,,,,,,,,Anton Platzner,Werkstattmeister LKWMA Reparaturannahme LKW,"Telefon: +43 (463) 27 55 18 ,                Mobil: - ,                Fax: +43 (463) 27 55 15 ,                E-Mail: anton.platzner@man.eu ,            ",Alexander Holzeis,Ansprechpartner Zahlungsgarantie LKW,"Telefon: +43(664)4140437 ,                Mobil: +43(664)4140437 ,                Fax: +43(2235)200-155 ,                E-Mail: alexander.holzeis@man.eu ,            ",Gerhard Krumpl,Betriebsleiter,"Telefon: +43 (463) 27 55 14 ,                Mobil: +43 (664) 887 61 856 ,                Fax: +43 (463) 27 55 15 ,                E-Mail: gerhard.krumpl@man.eu ,            ",Stefan Mosser,MA Reparaturannahme LKWWerkstattmeister LKW,"Telefon: +43 (463) 27 55 17 ,                Mobil: - ,                Fax: +43 (463) 27 55 15 ,                E-Mail: stefan.mosser@man.eu ,            ",Christian Janesch,Leiter Teile und ZubehörMA Ersatzteilverkauf LKW,"Telefon: +43 (463) 27 55 31 ,                Mobil: - ,                Fax: +43 (463) 27 55 15 ,                E-Mail: christian.janesch@man.eu ,            ",Josef Knapp-Rothschädl,MA Reparaturannahme LKW,"Telefon: +43 (463) 27 55 13 ,                Mobil: - ,                Fax: +43 (463) 27 55 15 ,                E-Mail: josef.knapp-rothschaedl@man.eu ,            ",Magnus Semmler,Verkäufer LKW,"Telefon: +43 (463) 27 55 0 ,                Mobil: +43 (664) 394 34 89 ,                Fax: +43 (463) 27 55 15 ,                E-Mail: magnus.semmler@man.eu ,            ",Martin Partl,Verkäufer LKWVerkäufer VAN,"Telefon: +43 (4242) 316 50 21 ,                Mobil: +43 (664) 88346291 ,                Fax: +43 (4242) 316 50 34 ,                E-Mail: martin.partl@man.eu ,            ",Harald Fritz,Leiter Verkauf LKW,"Telefon: +43 (316) 2177 225 ,                Mobil: +43 (664) 883 462 09 ,                Fax: +43 (316) 2177 212 ,                E-Mail: harald.fritz@man.eu ,            "
